,Age,Height,Weight,Cluster
39006,16.0,175.0,58.0,3
39007,28.0,168.0,67.0,2
39008,26.0,175.0,67.0,2
39009,26.0,189.0,100.0,1
39010,29.0,188.0,87.0,4
39011,20.0,171.0,76.0,5
39012,21.0,194.0,80.0,1
39013,18.0,183.0,86.0,5
39014,28.0,185.0,75.0,2
39015,30.0,185.0,75.0,2
39016,30.0,185.0,75.0,2
39017,27.0,196.0,103.0,1
39018,22.0,170.0,56.0,8
39019,28.0,174.0,73.0,2
39020,36.0,174.0,73.0,7
39021,46.0,176.0,78.0,7
39022,29.0,190.0,111.0,4
39023,33.0,190.0,111.0,4
39024,37.0,190.0,111.0,4
39025,18.0,191.0,84.0,5
39026,27.0,180.0,68.0,2
39027,24.0,177.0,70.0,2
39028,25.0,184.0,80.0,2
39029,33.0,168.0,67.0,0
39030,21.0,172.0,78.0,5
39031,21.0,172.0,78.0,5
39032,21.0,172.0,78.0,5
39033,30.0,185.0,85.0,4
39034,21.0,170.0,56.0,8
39035,18.0,168.0,58.0,3
39036,15.0,159.0,60.0,3
39037,20.0,185.0,70.0,5
39038,26.0,165.0,73.0,8
39039,21.0,174.0,84.0,5
39040,29.0,174.0,84.0,2
39041,20.0,174.0,62.0,3
39042,24.0,174.0,62.0,8
39043,34.0,203.0,104.0,4
39044,23.0,190.0,113.0,1
39045,27.0,190.0,113.0,1
39046,31.0,190.0,113.0,4
39047,35.0,190.0,113.0,4
39048,20.0,174.0,73.0,5
39049,25.0,186.0,100.0,1
39050,21.0,180.0,76.0,5
39051,25.0,180.0,76.0,2
39052,32.0,171.0,63.0,0
39053,34.0,171.0,68.0,7
39054,38.0,171.0,68.0,7
39055,42.0,171.0,68.0,7
39056,16.0,162.0,47.0,6
39057,29.0,158.0,59.0,0
39058,23.0,178.0,60.0,8
39059,17.0,165.0,70.0,3
39060,49.0,178.0,80.0,7
39061,25.0,181.0,77.0,2
39062,25.0,181.0,77.0,2
39063,29.0,181.0,77.0,2
39064,29.0,181.0,77.0,2
39065,19.0,174.0,74.0,5
39066,29.0,176.0,65.0,2
39067,27.0,202.0,97.0,1
39068,31.0,202.0,97.0,4
39069,26.0,163.0,61.0,8
39070,26.0,163.0,61.0,8
39071,21.0,180.0,76.0,5
39072,25.0,183.0,120.0,1
39073,22.0,171.0,62.0,8
39074,24.0,171.0,56.0,8
39075,24.0,184.0,75.0,5
39076,30.0,176.0,65.0,2
39077,17.0,177.0,71.0,3
39078,21.0,177.0,71.0,5
39079,24.0,198.0,114.0,1
39080,20.0,184.0,87.0,5
39081,16.0,164.0,61.5,3
39082,16.0,164.0,61.5,3
39083,25.0,167.0,62.0,8
39084,22.0,183.0,92.0,5
39085,30.0,183.0,92.0,4
39086,22.0,176.0,58.0,8
39087,25.0,167.0,64.0,8
39088,25.0,178.0,86.0,2
39089,23.0,196.0,96.0,1
39090,27.0,196.0,96.0,1
39091,35.0,170.0,68.0,7
39092,35.0,170.0,68.0,7
39093,39.0,170.0,68.0,7
39094,39.0,170.0,68.0,7
39095,42.0,170.0,68.0,7
39096,42.0,170.0,68.0,7
39097,30.0,169.0,50.0,0
39098,34.0,169.0,50.0,0
39099,22.0,155.0,58.0,8
39100,26.0,155.0,58.0,8
39101,30.0,183.0,82.0,2
39102,26.0,165.0,48.0,8
39103,26.0,167.0,50.0,8
39104,34.0,159.0,49.0,0
39105,30.0,186.0,87.0,4
39106,33.0,162.0,58.0,0
39107,27.0,170.0,66.0,2
39108,19.0,171.0,61.0,3
39109,22.0,170.0,48.0,8
39110,34.0,179.0,75.0,7
39111,23.0,179.0,71.0,5
39112,44.0,167.0,65.0,7
39113,35.0,186.0,93.0,4
39114,21.0,156.0,52.0,6
39115,34.0,183.0,78.0,4
39116,19.0,172.0,64.0,3
39117,27.0,175.0,84.0,2
39118,20.0,194.0,90.0,1
39119,20.0,194.0,90.0,1
39120,27.0,189.0,92.0,4
39121,33.0,182.0,82.0,4
39122,28.0,187.0,74.0,2
39123,25.0,194.0,104.0,1
39124,29.0,194.0,104.0,4
39125,20.0,188.0,82.0,5
39126,26.0,158.0,53.0,8
39127,24.0,195.0,100.0,1
39128,28.0,195.0,100.0,4
39129,32.0,195.0,100.0,4
39130,26.0,173.0,58.0,8
39131,30.0,173.0,60.0,0
39132,18.0,172.0,62.0,3
39133,26.0,173.0,75.0,2
39134,30.0,173.0,75.0,2
39135,25.0,181.0,71.0,2
39136,26.0,193.0,78.0,1
39137,19.0,177.0,68.0,5
39138,23.0,173.0,65.0,8
39139,46.0,170.0,55.0,7
39140,50.0,170.0,55.0,7
39141,58.0,170.0,55.0,7
39142,58.0,170.0,55.0,7
39143,24.0,178.0,69.0,2
39144,28.0,170.0,55.0,0
39145,19.0,180.0,77.0,5
39146,20.0,176.0,55.0,3
39147,17.0,171.0,65.0,3
39148,26.0,194.0,104.0,1
39149,30.0,194.0,104.0,4
39150,28.0,189.0,86.0,4
39151,32.0,183.0,75.0,2
39152,22.0,189.0,103.0,1
39153,26.0,189.0,103.0,1
39154,30.0,189.0,103.0,4
39155,32.0,189.0,103.0,4
39156,34.0,189.0,103.0,4
39157,30.0,160.0,53.5,0
39158,24.0,175.0,58.0,8
39159,24.0,175.0,58.0,8
39160,28.0,175.0,58.0,2
39161,32.0,175.0,58.0,0
39162,32.0,175.0,58.0,0
39163,20.0,176.0,65.0,5
39164,31.0,173.0,66.0,2
39165,31.0,173.0,66.0,2
39166,35.0,173.0,66.0,7
39167,35.0,173.0,66.0,7
39168,35.0,173.0,66.0,7
39169,39.0,173.0,66.0,7
39170,21.0,171.0,57.0,8
39171,30.0,171.0,57.0,0
39172,30.0,171.0,57.0,0
39173,18.0,163.0,65.0,3
39174,26.0,178.0,90.0,2
39175,19.0,180.0,67.0,5
39176,21.0,171.0,70.0,5
39177,27.0,178.0,62.0,2
39178,31.0,178.0,62.0,2
39179,31.0,178.0,62.0,2
39180,21.0,167.0,62.0,8
39181,27.0,181.0,67.0,2
39182,41.0,203.0,105.0,4
39183,25.0,186.0,93.0,1
39184,21.0,186.0,81.0,5
39185,20.0,190.0,91.0,1
39186,22.0,206.0,102.0,1
39187,26.0,206.0,102.0,1
39188,33.0,173.0,95.0,4
39189,29.0,172.0,64.0,2
39190,20.0,170.0,61.0,3
39191,22.0,192.0,79.0,1
39192,17.0,180.0,72.0,5
39193,25.0,191.0,82.0,1
39194,17.0,175.0,74.0,3
39195,17.0,175.0,74.0,3
39196,24.0,177.0,66.0,2
39197,14.0,157.0,45.0,6
39198,18.0,157.0,45.0,6
39199,26.0,162.0,49.0,8
39200,22.0,185.0,99.0,1
39201,26.0,185.0,99.0,1
39202,26.0,190.0,102.0,1
39203,19.0,201.0,96.0,1
39204,30.0,183.0,73.0,2
39205,30.0,183.0,73.0,2
39206,24.0,183.0,64.0,5
39207,27.0,183.0,64.0,2
39208,17.0,186.0,74.0,5
39209,17.0,186.0,74.0,5
39210,21.0,186.0,74.0,5
39211,22.0,176.0,88.0,5
39212,30.0,168.0,54.0,0
39213,34.0,168.0,54.0,0
39214,57.0,174.0,73.0,7
39215,34.0,182.0,97.0,4
39216,25.0,167.0,51.0,8
39217,19.0,180.0,85.0,5
39218,25.0,180.0,61.0,2
39219,29.0,180.0,61.0,2
39220,24.0,191.0,89.0,1
39221,33.0,191.0,89.0,4
39222,20.0,193.0,77.0,5
39223,21.0,198.0,99.0,1
39224,21.0,198.0,99.0,1
39225,25.0,198.0,99.0,1
39226,25.0,198.0,99.0,1
39227,25.0,198.0,99.0,1
39228,29.0,198.0,99.0,4
39229,29.0,198.0,99.0,4
39230,23.0,168.0,54.0,8
39231,27.0,168.0,54.0,8
39232,19.0,193.0,71.0,5
39233,19.0,193.0,71.0,5
39234,23.0,193.0,71.0,5
39235,27.0,193.0,71.0,2
39236,27.0,193.0,71.0,2
39237,29.0,157.0,62.0,0
39238,33.0,157.0,62.0,0
39239,22.0,173.0,74.0,5
39240,19.0,188.0,84.0,5
39241,27.0,188.0,84.0,4
39242,31.0,188.0,84.0,4
39243,24.0,189.0,73.0,5
39244,27.0,192.0,125.0,1
39245,31.0,192.0,125.0,4
39246,23.0,175.0,58.0,8
39247,28.0,165.0,48.0,0
39248,31.0,191.0,84.0,4
39249,32.0,187.0,87.0,4
39250,30.0,168.0,67.0,0
39251,34.0,168.0,67.0,0
39252,26.0,193.0,91.0,1
39253,26.0,193.0,91.0,1
39254,30.0,193.0,91.0,4
39255,30.0,193.0,91.0,4
39256,30.0,193.0,91.0,4
39257,34.0,193.0,91.0,4
39258,34.0,193.0,91.0,4
39259,27.0,193.0,102.0,1
39260,25.0,162.0,61.0,8
39261,29.0,162.0,61.0,0
39262,29.0,162.0,61.0,0
39263,29.0,162.0,61.0,0
39264,34.0,180.0,79.0,7
39265,43.0,180.0,79.0,7
39266,22.0,195.0,95.0,1
39267,26.0,195.0,95.0,1
39268,24.0,192.0,97.0,1
39269,24.0,191.0,92.0,1
39270,28.0,191.0,92.0,4
39271,24.0,192.0,110.0,1
39272,30.0,177.0,80.0,2
39273,19.0,187.0,124.0,1
39274,23.0,187.0,124.0,1
39275,27.0,187.0,124.0,4
39276,29.0,164.0,48.0,0
39277,18.0,199.0,108.0,1
39278,17.0,173.0,61.0,3
39279,17.0,173.0,61.0,3
39280,22.0,183.0,66.0,5
39281,31.0,173.0,58.0,0
39282,26.0,167.0,62.0,8
39283,19.0,178.0,85.0,5
39284,19.0,178.0,85.0,5
39285,23.0,178.0,85.0,5
39286,23.0,178.0,85.0,5
39287,25.0,189.0,76.0,1
39288,32.0,178.0,95.0,4
39289,25.0,169.0,59.5,8
39290,30.0,164.0,51.0,0
39291,19.0,173.0,73.5,5
39292,23.0,173.0,73.5,5
39293,23.0,173.0,73.5,5
39294,30.0,177.0,69.0,2
39295,30.0,177.0,69.0,2
39296,24.0,164.0,55.0,8
39297,22.0,180.0,96.0,5
39298,52.0,183.0,93.0,7
39299,21.0,190.0,90.0,1
39300,18.0,172.0,64.0,3
39301,18.0,172.0,64.0,3
39302,26.0,172.0,64.0,8
39303,18.0,172.0,80.0,5
39304,20.0,172.0,80.0,5
39305,20.0,172.0,80.0,5
39306,24.0,172.0,80.0,2
39307,24.0,172.0,80.0,2
39308,28.0,185.0,85.0,4
39309,32.0,185.0,85.0,4
39310,25.0,179.0,67.0,2
39311,25.0,179.0,67.0,2
39312,30.0,166.0,62.0,0
39313,31.0,172.0,71.0,2
39314,35.0,172.0,71.0,7
39315,20.0,180.0,78.0,5
39316,37.0,178.0,69.0,7
39317,24.0,176.0,78.0,2
39318,26.0,191.0,145.0,1
39319,25.0,183.0,93.0,1
39320,32.0,175.0,51.0,0
39321,26.0,155.0,42.0,0
39322,30.0,155.0,42.0,0
39323,27.0,182.0,103.0,4
39324,22.0,182.0,77.0,5
39325,20.0,176.0,76.0,5
39326,20.0,157.0,62.0,8
39327,20.0,157.0,62.0,8
39328,18.0,174.0,57.0,3
39329,22.0,174.0,57.0,8
39330,20.0,195.0,103.0,1
39331,23.0,194.0,91.5,1
39332,27.0,194.0,91.5,1
39333,31.0,194.0,91.5,4
39334,22.0,165.0,54.5,8
39335,26.0,165.0,54.5,8
39336,19.0,187.0,83.0,5
39337,19.0,187.0,83.0,5
39338,17.0,170.0,55.0,3
39339,17.0,170.0,55.0,3
39340,26.0,180.0,85.0,2
39341,31.0,171.0,73.0,2
39342,20.0,175.0,74.0,5
39343,24.0,175.0,74.0,2
39344,16.0,175.0,74.0,3
39345,24.0,175.0,74.0,2
39346,37.0,188.0,102.0,4
39347,41.0,188.0,102.0,4
39348,15.0,164.0,51.0,3
39349,28.0,165.0,52.0,0
39350,28.0,165.0,52.0,0
39351,16.0,164.0,62.0,3
39352,16.0,164.0,62.0,3
39353,16.0,164.0,62.0,3
39354,16.0,164.0,62.0,3
39355,20.0,164.0,62.0,8
39356,20.0,164.0,62.0,8
39357,20.0,164.0,62.0,8
39358,24.0,164.0,62.0,8
39359,24.0,164.0,62.0,8
39360,28.0,164.0,62.0,0
39361,34.0,174.0,59.0,0
39362,25.0,205.0,100.0,1
39363,29.0,205.0,100.0,1
39364,19.0,168.0,72.0,3
39365,28.0,170.0,75.0,2
39366,40.0,170.0,75.0,7
39367,33.0,196.0,95.0,4
39368,31.0,190.0,82.0,4
39369,25.0,175.0,71.0,2
39370,27.0,173.0,61.0,2
39371,29.0,165.0,52.0,0
39372,32.0,167.0,72.0,0
39373,23.0,182.0,60.0,5
39374,30.0,190.0,95.0,4
39375,21.0,173.0,59.0,8
39376,17.0,164.0,53.0,3
39377,17.0,164.0,53.0,3
39378,39.0,173.0,75.0,7
39379,25.0,186.0,83.0,1
39380,30.0,186.0,83.0,4
39381,24.0,172.0,57.0,8
39382,26.0,199.0,96.0,1
39383,30.0,199.0,96.0,4
39384,34.0,190.0,83.0,4
39385,38.0,190.0,83.0,4
39386,29.0,163.0,59.0,0
39387,29.0,163.0,59.0,0
39388,28.0,172.0,64.0,2
39389,25.0,178.0,64.0,2
39390,22.0,196.0,94.0,1
39391,28.0,186.0,85.0,4
39392,29.0,172.0,65.0,2
39393,33.0,172.0,65.0,0
39394,43.0,189.0,83.0,7
39395,43.0,189.0,83.0,7
39396,21.0,186.0,90.0,5
39397,26.0,191.0,96.0,1
39398,32.0,165.0,56.0,0
39399,17.0,165.0,65.0,3
39400,24.0,178.0,56.0,8
39401,23.0,189.0,70.0,5
39402,25.0,180.0,99.0,1
39403,26.0,172.0,76.0,2
39404,28.0,173.0,161.0,4
39405,32.0,173.0,161.0,4
39406,32.0,184.0,77.0,2
39407,36.0,184.0,77.0,7
39408,34.0,188.0,80.0,4
39409,30.0,180.0,64.0,2
39410,21.0,178.0,63.0,5
39411,25.0,178.0,63.0,2
39412,29.0,178.0,63.0,2
39413,29.0,178.0,63.0,2
39414,32.0,171.0,65.0,0
39415,34.0,172.0,78.0,7
39416,39.0,172.0,78.0,7
39417,39.0,172.0,78.0,7
39418,39.0,172.0,78.0,7
39419,25.0,161.0,61.0,8
39420,22.0,179.0,90.0,5
39421,30.0,179.0,90.0,4
39422,34.0,179.0,90.0,4
39423,23.0,160.0,59.0,8
39424,25.0,173.0,55.0,8
39425,35.0,168.0,62.0,0
39426,45.0,172.0,66.0,7
39427,45.0,172.0,66.0,7
39428,27.0,186.0,75.0,2
39429,31.0,186.0,75.0,2
39430,30.0,174.0,71.0,2
39431,28.0,165.0,45.0,0
39432,49.0,170.0,85.0,7
39433,31.0,183.0,77.0,2
39434,31.0,183.0,77.0,2
39435,20.0,158.0,43.0,6
39436,22.0,167.0,56.0,8
39437,22.0,183.0,98.0,1
39438,28.0,183.0,98.0,4
39439,26.0,179.0,66.0,2
39440,23.0,186.0,95.0,1
39441,27.0,186.0,95.0,4
39442,18.0,162.0,61.0,3
39443,22.0,182.0,106.0,1
39444,15.0,172.0,62.0,3
39445,33.0,176.0,71.0,2
39446,18.0,150.0,42.0,6
39447,25.0,168.0,66.0,8
39448,18.0,160.0,61.0,3
39449,18.0,160.0,61.0,3
39450,22.0,160.0,61.0,8
39451,22.0,160.0,61.0,8
39452,25.0,179.0,62.0,2
39453,24.0,207.0,85.0,1
39454,22.0,162.0,55.0,8
39455,22.0,162.0,55.0,8
39456,17.0,155.0,46.0,6
39457,29.0,191.0,86.0,4
39458,33.0,191.0,86.0,4
39459,26.0,155.0,56.0,8
39460,18.0,181.0,75.0,5
39461,21.0,167.0,73.0,8
39462,30.0,163.0,56.0,0
39463,20.0,168.0,66.0,3
39464,22.0,183.0,69.0,5
39465,18.0,175.0,62.0,3
39466,24.0,184.0,82.0,5
39467,28.0,184.0,82.0,2
39468,17.0,148.0,39.0,6
39469,17.0,148.0,39.0,6
39470,17.0,148.0,39.0,6
39471,23.0,160.0,51.0,8
39472,23.0,187.0,86.0,1
39473,31.0,187.0,86.0,4
39474,25.0,182.0,108.0,1
39475,25.0,160.0,65.0,8
39476,27.0,170.0,84.0,2
39477,31.0,170.0,84.0,2
39478,22.0,170.0,61.0,8
39479,30.0,170.0,61.0,0
39480,27.0,177.0,70.0,2
39481,33.0,173.0,86.0,2
39482,19.0,186.0,65.0,5
39483,27.0,186.0,65.0,2
39484,21.0,165.0,58.0,8
39485,17.0,173.0,65.0,3
39486,17.0,173.0,65.0,3
39487,31.0,180.0,75.0,2
39488,22.0,173.0,75.0,5
39489,26.0,173.0,75.0,2
39490,14.0,177.0,68.0,3
39491,18.0,177.0,68.0,3
39492,15.0,170.0,51.0,3
39493,15.0,170.0,51.0,3
39494,15.0,170.0,51.0,3
39495,33.0,170.0,60.0,0
39496,25.0,178.0,55.0,8
39497,25.0,178.0,55.0,8
39498,37.0,178.0,55.0,7
39499,23.0,175.0,54.0,8
39500,23.0,175.0,54.0,8
39501,27.0,175.0,54.0,8
39502,31.0,182.0,80.0,2
39503,19.0,166.0,63.0,3
39504,24.0,160.0,58.0,8
39505,21.0,193.0,96.0,1
39506,30.0,200.0,104.0,4
39507,38.0,200.0,104.0,4
39508,25.0,198.0,78.0,1
39509,29.0,198.0,78.0,4
39510,39.0,185.0,85.0,7
39511,23.0,169.0,63.0,8
39512,19.0,179.0,69.0,5
39513,20.0,153.0,44.0,6
39514,30.0,184.0,85.0,4
39515,24.0,175.0,80.0,2
39516,20.0,191.0,76.0,5
39517,26.0,182.0,108.0,1
39518,19.0,173.0,80.0,5
39519,23.0,173.0,80.0,5
39520,25.0,190.0,100.0,1
39521,31.0,160.0,51.0,0
39522,23.0,155.0,50.0,6
39523,39.0,184.0,80.0,7
39524,23.0,191.0,87.0,1
39525,27.0,191.0,87.0,1
39526,28.0,175.0,78.0,2
39527,27.0,173.0,72.0,2
39528,24.0,191.0,94.0,1
39529,25.0,181.0,95.0,1
39530,20.0,160.0,47.0,6
39531,25.0,188.0,74.0,2
39532,24.0,193.0,99.0,1
39533,32.0,193.0,99.0,4
39534,36.0,193.0,99.0,4
39535,20.0,160.0,63.0,8
39536,25.0,200.0,82.0,1
39537,29.0,200.0,82.0,4
39538,33.0,200.0,82.0,4
39539,19.0,180.0,71.0,5
39540,27.0,169.0,76.0,2
39541,14.0,179.0,66.0,3
39542,14.0,179.0,66.0,3
39543,31.0,182.0,77.0,2
39544,23.0,184.0,83.0,5
39545,27.0,184.0,83.0,2
39546,23.0,158.0,56.0,8
39547,27.0,158.0,56.0,0
39548,23.0,198.0,83.0,1
39549,27.0,198.0,83.0,1
39550,32.0,181.0,75.0,2
39551,32.0,181.0,75.0,2
39552,36.0,181.0,75.0,7
39553,36.0,181.0,75.0,7
39554,36.0,181.0,75.0,7
39555,36.0,181.0,75.0,7
39556,40.0,181.0,75.0,7
39557,40.0,181.0,75.0,7
39558,40.0,181.0,75.0,7
39559,26.0,182.0,77.0,2
39560,30.0,165.0,53.0,0
39561,30.0,165.0,53.0,0
39562,18.0,167.0,56.0,3
39563,24.0,163.0,54.0,8
39564,32.0,163.0,54.0,0
39565,32.0,163.0,54.0,0
39566,32.0,177.0,63.0,2
39567,21.0,175.0,57.0,3
39568,25.0,183.0,67.0,2
39569,41.0,173.0,63.0,7
39570,45.0,173.0,63.0,7
39571,49.0,173.0,63.0,7
39572,57.0,173.0,63.0,7
39573,57.0,173.0,63.0,7
39574,61.0,173.0,63.0,7
39575,61.0,173.0,63.0,7
39576,30.0,180.0,68.0,2
39577,21.0,180.0,63.0,5
39578,25.0,180.0,63.0,2
39579,24.0,180.0,66.0,2
39580,20.0,188.0,91.0,5
39581,23.0,184.0,64.0,5
39582,23.0,184.0,64.0,5
39583,27.0,184.0,64.0,2
39584,27.0,184.0,64.0,2
39585,25.0,188.0,92.0,1
39586,37.0,188.0,92.0,4
39587,25.0,189.0,79.0,1
39588,29.0,189.0,79.0,4
39589,27.0,194.0,118.0,1
39590,20.0,187.0,79.0,5
39591,23.0,186.0,72.0,5
39592,32.0,163.0,57.0,0
39593,28.0,179.0,62.5,2
39594,32.0,179.0,62.5,2
39595,22.0,177.0,83.0,5
39596,26.0,177.0,83.0,2
39597,26.0,177.0,83.0,2
39598,30.0,177.0,83.0,2
39599,24.0,183.0,81.5,5
39600,26.0,183.0,86.0,2
39601,30.0,183.0,86.0,4
39602,25.0,176.0,67.0,2
39603,20.0,179.0,75.5,5
39604,24.0,179.0,75.5,5
39605,28.0,179.0,75.5,2
39606,28.0,179.0,75.5,2
39607,26.0,179.0,86.0,2
39608,22.0,185.0,95.0,1
39609,30.0,182.0,76.0,2
39610,34.0,182.0,76.0,7
39611,18.0,176.0,58.0,3
39612,36.0,185.0,85.0,4
39613,40.0,185.0,85.0,7
39614,23.0,186.0,125.0,1
39615,27.0,186.0,125.0,4
39616,30.0,179.0,60.0,2
39617,31.0,186.0,76.0,2
39618,20.0,178.0,64.0,5
39619,22.0,183.0,85.0,5
39620,19.0,183.0,82.0,5
39621,19.0,183.0,82.0,5
39622,23.0,183.0,82.0,5
39623,23.0,183.0,82.0,5
39624,30.0,187.0,88.0,4
39625,36.0,174.0,70.0,7
39626,41.0,177.0,94.0,7
39627,28.0,182.0,77.0,2
39628,31.0,178.0,87.0,2
39629,35.0,178.0,87.0,7
39630,18.0,167.0,59.0,3
39631,41.0,177.0,79.0,7
39632,20.0,177.0,75.0,5
39633,24.0,169.0,67.0,8
39634,32.0,170.0,63.0,0
39635,26.0,170.0,66.0,8
39636,34.0,170.0,66.0,0
39637,34.0,170.0,66.0,0
39638,29.0,179.0,69.0,2
39639,23.0,182.0,65.0,5
39640,31.0,180.0,95.0,4
39641,35.0,180.0,95.0,4
39642,26.0,164.0,45.0,8
39643,16.0,173.0,55.0,3
39644,19.0,173.0,55.0,3
39645,33.0,178.0,74.0,2
39646,20.0,181.0,74.0,5
39647,33.0,173.0,62.0,0
39648,41.0,173.0,62.0,7
39649,41.0,173.0,62.0,7
39650,26.0,196.0,93.0,1
39651,20.0,176.0,78.0,5
39652,21.0,216.0,105.0,1
39653,23.0,162.0,60.0,8
39654,31.0,185.0,88.0,4
39655,35.0,185.0,88.0,4
39656,35.0,186.0,78.0,4
39657,20.0,196.0,98.0,1
39658,24.0,196.0,98.0,1
39659,22.0,167.0,66.0,8
39660,26.0,167.0,66.0,8
39661,22.0,166.0,57.0,8
39662,27.0,176.0,77.0,2
39663,31.0,176.0,77.0,2
39664,34.0,181.0,90.0,4
39665,34.0,181.0,90.0,4
39666,38.0,181.0,90.0,7
39667,38.0,181.0,90.0,7
39668,27.0,200.0,105.0,1
39669,31.0,200.0,105.0,4
39670,37.0,174.0,73.0,7
39671,20.0,170.0,85.0,5
39672,24.0,170.0,85.0,2
39673,28.0,170.0,85.0,2
39674,15.0,165.0,56.0,3
39675,29.0,191.0,93.0,4
39676,24.0,174.0,66.0,8
39677,28.0,187.0,90.0,4
39678,30.0,189.0,80.0,4
39679,29.0,163.0,62.0,0
39680,20.0,182.0,77.0,5
39681,27.0,185.0,88.0,4
39682,18.0,185.0,76.5,5
39683,18.0,185.0,76.5,5
39684,18.0,185.0,76.5,5
39685,22.0,185.0,76.5,5
39686,18.0,199.0,100.0,1
39687,22.0,199.0,100.0,1
39688,27.0,199.0,100.0,1
39689,31.0,199.0,100.0,4
39690,30.0,168.0,66.0,0
39691,27.0,191.0,77.0,4
39692,25.0,163.0,52.0,8
39693,37.0,163.0,52.0,0
39694,45.0,163.0,52.0,0
39695,45.0,163.0,52.0,0
39696,24.0,185.0,91.0,1
39697,27.0,193.0,82.0,1
39698,28.0,184.0,80.0,2
39699,20.0,171.0,66.0,3
39700,20.0,171.0,66.0,3
39701,18.0,175.0,60.0,3
39702,18.0,175.0,60.0,3
39703,25.0,200.0,96.0,1
39704,29.0,200.0,96.0,4
39705,26.0,182.0,77.0,2
39706,30.0,182.0,77.0,2
39707,19.0,187.0,71.0,5
39708,19.0,187.0,71.0,5
39709,22.0,177.0,65.0,5
39710,25.0,194.0,95.0,1
39711,30.0,181.0,80.0,2
39712,30.0,181.0,80.0,2
39713,34.0,181.0,80.0,7
39714,18.0,186.0,74.0,5
39715,15.0,156.0,44.0,6
39716,15.0,156.0,44.0,6
39717,15.0,156.0,44.0,6
39718,15.0,156.0,44.0,6
39719,21.0,181.0,62.0,5
39720,25.0,181.0,62.0,2
39721,29.0,181.0,62.0,2
39722,29.0,181.0,62.0,2
39723,23.0,167.0,74.0,8
39724,18.0,164.0,52.0,3
39725,26.0,198.0,107.0,1
39726,27.0,160.0,63.0,8
39727,31.0,160.0,63.0,0
39728,22.0,171.0,67.0,8
39729,29.0,173.0,110.0,4
39730,28.0,176.0,66.0,2
39731,22.0,198.0,96.0,1
39732,23.0,184.0,70.0,5
39733,17.0,185.0,80.0,5
39734,26.0,189.0,87.0,1
39735,25.0,180.0,63.0,2
39736,19.0,162.0,45.0,6
39737,23.0,164.0,53.0,8
39738,24.0,171.0,74.0,2
39739,29.0,158.0,48.0,0
39740,18.0,162.0,50.0,6
39741,43.0,175.0,73.0,7
39742,20.0,163.0,68.0,8
39743,24.0,163.0,68.0,8
39744,29.0,173.0,58.0,0
39745,29.0,173.0,58.0,0
39746,33.0,173.0,58.0,0
39747,33.0,173.0,58.0,0
39748,37.0,173.0,58.0,7
39749,23.0,177.0,60.0,8
39750,23.0,177.0,60.0,8
39751,25.0,169.0,63.0,8
39752,21.0,166.0,56.0,8
39753,25.0,166.0,56.0,8
39754,25.0,166.0,56.0,8
39755,25.0,202.0,110.0,1
39756,29.0,202.0,110.0,4
39757,29.0,174.0,73.0,2
39758,27.0,186.0,90.0,4
39759,35.0,186.0,90.0,4
39760,22.0,176.0,80.0,5
39761,32.0,180.0,65.0,2
39762,24.0,191.0,125.0,1
39763,24.0,194.0,135.0,1
39764,28.0,173.0,71.0,2
39765,30.0,172.0,73.0,2
39766,30.0,172.0,73.0,2
39767,24.0,170.0,72.0,8
39768,21.0,185.0,83.0,5
39769,25.0,185.0,83.0,1
39770,25.0,185.0,83.0,1
39771,24.0,182.0,68.0,5
39772,24.0,200.0,91.0,1
39773,34.0,180.0,88.0,4
39774,26.0,196.0,92.0,1
39775,15.0,183.0,60.0,3
39776,27.0,183.0,60.0,2
39777,24.0,196.0,96.0,1
39778,28.0,196.0,96.0,4
39779,22.0,196.0,100.0,1
39780,30.0,182.0,80.0,2
39781,38.0,182.0,80.0,7
39782,26.0,188.0,75.0,2
39783,32.0,173.0,65.0,2
39784,16.0,173.0,57.0,3
39785,16.0,173.0,57.0,3
39786,16.0,173.0,57.0,3
39787,16.0,173.0,57.0,3
39788,36.0,172.0,72.0,7
39789,18.0,164.0,56.0,3
39790,37.0,175.0,74.0,7
39791,37.0,175.0,74.0,7
39792,41.0,175.0,74.0,7
39793,41.0,175.0,74.0,7
39794,22.0,168.0,62.0,8
39795,24.0,166.0,56.0,8
39796,26.0,197.0,87.0,1
39797,30.0,197.0,87.0,4
39798,33.0,197.0,87.0,4
39799,28.0,163.0,58.0,0
39800,25.0,198.0,97.0,1
39801,29.0,198.0,97.0,4
39802,22.0,157.0,47.0,6
39803,22.0,157.0,47.0,6
39804,22.0,157.0,47.0,6
39805,35.0,187.0,86.0,4
39806,29.0,173.0,82.0,2
39807,29.0,173.0,82.0,2
39808,33.0,173.0,82.0,2
39809,22.0,193.0,93.0,1
39810,21.0,185.0,90.0,5
39811,31.0,160.0,52.0,0
39812,15.0,154.0,46.0,6
39813,15.0,154.0,46.0,6
39814,15.0,154.0,46.0,6
39815,24.0,179.0,81.0,5
39816,21.0,188.0,79.0,5
39817,16.0,188.0,71.0,5
39818,16.0,188.0,71.0,5
39819,16.0,188.0,71.0,5
39820,20.0,188.0,71.0,5
39821,20.0,188.0,71.0,5
39822,24.0,188.0,71.0,5
39823,26.0,178.0,57.0,2
39824,25.0,160.0,85.0,8
39825,32.0,175.0,70.0,2
39826,29.0,187.0,77.0,2
39827,21.0,185.0,73.5,5
